cpf,nome,sexo,idade,renda,estado,email,id_tran,estabelecimento,valor,status,data,porcentagemGastos
944042348,GEICE,feminino,26,25237,RJ,geice5@hotmail.com,4121,zara,647,aprovada,01/2020,2.56
944042348,GEICE,feminino,26,25237,RJ,geice5@hotmail.com,1078,zara,753,aprovada,04/2020,2.98
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,3310,ifood,42,aprovada,05/2020,0.15
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,1247,netflix,27,aprovada,04/2020,0.10
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,380,renner,7,aprovada,01/2020,0.03
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,4980,renner,179,aprovada,04/2020,0.66
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,2186,uber,93,aprovada,03/2020,0.34
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,4458,uber,72,aprovada,05/2020,0.26
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,2185,uber,76,aprovada,04/2020,0.28
430815193,ERONITA,feminino,40,27269,RJ,eronita5@hotmail.com,3991,zara,868,aprovada,05/2020,3.18
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,125,ifood,26,aprovada,01/2020,0.17
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,2713,renner,412,aprovada,02/2020,2.71
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,234,renner,171,aprovada,01/2020,1.13
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,699,smart fit,87,aprovada,04/2020,0.57
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,4499,uber,74,aprovada,05/2020,0.49
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,1063,uber,41,aprovada,05/2020,0.27
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,2001,uber,36,aprovada,03/2020,0.24
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,1666,zara,775,aprovada,02/2020,5.10
341517972,MILIAN,feminino,40,15192,SP,milian5@hotmail.com,2078,zara,41,aprovada,03/2020,0.27
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,1459,ifood,122,aprovada,03/2020,0.79
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,3276,netflix,44,aprovada,02/2020,0.28
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,3477,renner,300,aprovada,02/2020,1.93
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,1362,uber,84,aprovada,04/2020,0.54
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,2360,uber,13,aprovada,04/2020,0.08
977946315,LUCELINO,masculino,57,15508,MS,lucelino7@hotmail.com,212,zara,417,aprovada,03/2020,2.69
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,2889,carrefour,1178,aprovada,03/2020,7.25
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,1033,ifood,140,aprovada,01/2020,0.86
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,1381,ifood,41,aprovada,02/2020,0.25
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,497,renner,297,aprovada,01/2020,1.83
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,5218,uber,94,aprovada,03/2020,0.58
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,729,zara,307,aprovada,03/2020,1.89
348529721,CHERON,feminino,39,16239,SP,cheron4@hotmail.com,4650,zara,453,aprovada,03/2020,2.79
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,771,netflix,26,aprovada,05/2020,0.13
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,3200,netflix,27,aprovada,04/2020,0.14
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,1539,smart fit,221,aprovada,02/2020,1.11
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,3367,zara,338,aprovada,02/2020,1.69
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,2156,zara,732,aprovada,01/2020,3.66
358300655,HEBERTON,masculino,29,19995,RJ,heberton7@hotmail.com,1771,zara,78,aprovada,02/2020,0.39
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,2044,cacau show,280,aprovada,05/2020,0.89
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,918,smart fit,63,aprovada,04/2020,0.20
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,3728,smart fit,193,aprovada,02/2020,0.61
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,1591,uber,20,aprovada,05/2020,0.06
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,3557,uber,96,aprovada,03/2020,0.31
686809896,MATUS,masculino,52,31415,SP,matus5@hotmail.com,3473,zara,140,aprovada,02/2020,0.45
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,647,ifood,59,aprovada,03/2020,0.30
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,384,renner,274,aprovada,03/2020,1.41
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,3206,renner,402,aprovada,05/2020,2.07
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,2745,renner,232,aprovada,04/2020,1.20
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,1469,uber,24,aprovada,03/2020,0.12
969685417,IRISNALDO,masculino,27,19403,RS,irisnaldo9@hotmail.com,973,zara,799,aprovada,01/2020,4.12
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,179,carrefour,654,aprovada,04/2020,4.00
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,2912,ifood,112,aprovada,01/2020,0.68
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,3471,netflix,32,aprovada,02/2020,0.20
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,3199,renner,476,aprovada,02/2020,2.91
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,4115,renner,21,aprovada,04/2020,0.13
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,4770,renner,322,aprovada,04/2020,1.97
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,1526,renner,470,aprovada,04/2020,2.87
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,4388,smart fit,163,aprovada,03/2020,1.00
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,2736,uber,55,aprovada,01/2020,0.34
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,4318,uber,73,aprovada,01/2020,0.45
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,1580,zara,337,aprovada,01/2020,2.06
241628473,AIR,masculino,30,16368,PR,air3@hotmail.com,1307,zara,176,aprovada,03/2020,1.08
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,31,carrefour,1673,aprovada,04/2020,5.66
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,1983,carrefour,407,aprovada,04/2020,1.38
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,5195,carrefour,679,aprovada,04/2020,2.30
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,4389,netflix,34,aprovada,05/2020,0.12
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,3685,renner,261,aprovada,03/2020,0.88
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,3377,renner,97,aprovada,04/2020,0.33
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,551,renner,500,aprovada,01/2020,1.69
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,2040,uber,71,aprovada,03/2020,0.24
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,246,uber,87,aprovada,01/2020,0.29
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,2594,zara,989,aprovada,01/2020,3.35
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,1034,zara,131,aprovada,04/2020,0.44
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,1180,zara,393,aprovada,04/2020,1.33
547507596,CASSIANE,feminino,36,29545,TO,cassiane3@hotmail.com,4257,zara,94,aprovada,02/2020,0.32
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,3152,cacau show,271,aprovada,04/2020,1.40
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,3030,carrefour,1472,aprovada,01/2020,7.62
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,4326,netflix,32,aprovada,03/2020,0.17
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,3548,renner,263,aprovada,01/2020,1.36
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,1504,renner,138,aprovada,04/2020,0.71
637992749,CELIS,feminino,51,19318,SP,celis5@hotmail.com,1311,renner,38,aprovada,01/2020,0.20
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,582,cacau show,752,aprovada,02/2020,2.09
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,45,carrefour,923,negada,02/2020,2.56
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,1518,ifood,82,aprovada,01/2020,0.23
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,3965,ifood,220,aprovada,02/2020,0.61
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,1840,netflix,34,aprovada,05/2020,0.09
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,1057,smart fit,187,aprovada,01/2020,0.52
531127715,NELCIANE,feminino,39,36056,TO,nelciane3@hotmail.com,5085,uber,96,aprovada,02/2020,0.27
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,160,ifood,147,aprovada,04/2020,0.71
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,1488,ifood,108,aprovada,02/2020,0.52
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,2123,renner,408,aprovada,03/2020,1.97
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,4393,renner,43,aprovada,05/2020,0.21
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,4042,smart fit,127,aprovada,01/2020,0.61
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,710,smart fit,154,aprovada,05/2020,0.74
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,3296,uber,97,aprovada,02/2020,0.47
816510790,MILENA,feminino,29,20753,TO,milena2@hotmail.com,34,zara,836,aprovada,04/2020,4.03
117125848,FRANCIANE,feminino,18,26071,RJ,franciane8@hotmail.com,1072,smart fit,140,aprovada,05/2020,0.54
117125848,FRANCIANE,feminino,18,26071,RJ,franciane8@hotmail.com,2932,uber,60,aprovada,02/2020,0.23
117125848,FRANCIANE,feminino,18,26071,RJ,franciane8@hotmail.com,540,zara,934,aprovada,02/2020,3.58
117125848,FRANCIANE,feminino,18,26071,RJ,franciane8@hotmail.com,3780,zara,665,aprovada,04/2020,2.55
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,910,netflix,43,aprovada,01/2020,0.12
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,3506,smart fit,158,aprovada,05/2020,0.45
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,5143,uber,20,negada,01/2020,0.06
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,4647,uber,9,aprovada,03/2020,0.03
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,225,zara,764,aprovada,05/2020,2.16
2317113,ENES,feminino,34,35293,RJ,enes3@hotmail.com,3147,zara,823,aprovada,05/2020,2.33
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,4037,cacau show,605,aprovada,01/2020,1.55
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,3503,cacau show,599,aprovada,03/2020,1.53
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,4584,carrefour,178,aprovada,04/2020,0.46
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,3684,renner,317,aprovada,04/2020,0.81
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,725,smart fit,148,aprovada,01/2020,0.38
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,4314,uber,20,aprovada,05/2020,0.05
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,1974,uber,96,aprovada,01/2020,0.25
466360818,JAQUELINE,masculino,39,39055,SP,jaqueline1@hotmail.com,4124,zara,950,aprovada,04/2020,2.43
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,4379,ifood,212,aprovada,05/2020,0.56
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,5084,ifood,161,aprovada,05/2020,0.42
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,3086,netflix,23,aprovada,03/2020,0.06
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,4865,renner,265,aprovada,01/2020,0.70
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,3214,smart fit,65,aprovada,04/2020,0.17
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,2717,uber,31,aprovada,02/2020,0.08
813379374,GIOMAR,masculino,20,38052,SP,giomar8@hotmail.com,1743,uber,29,aprovada,01/2020,0.08
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,4532,carrefour,1518,aprovada,02/2020,5.63
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,4402,carrefour,1404,aprovada,04/2020,5.21
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,1075,renner,235,aprovada,05/2020,0.87
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,4963,renner,67,aprovada,01/2020,0.25
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,427,renner,158,aprovada,04/2020,0.59
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,3393,renner,55,aprovada,05/2020,0.20
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,3788,renner,197,aprovada,05/2020,0.73
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,596,uber,71,aprovada,04/2020,0.26
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,3245,uber,15,aprovada,01/2020,0.06
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,3325,zara,602,aprovada,05/2020,2.23
140101953,CLEDIMAR,masculino,27,26958,SP,cledimar8@hotmail.com,1482,zara,135,aprovada,02/2020,0.50
457018909,FRANCILENI,feminino,34,29066,SP,francileni4@hotmail.com,309,ifood,137,aprovada,04/2020,0.47
457018909,FRANCILENI,feminino,34,29066,SP,francileni4@hotmail.com,2890,netflix,26,aprovada,03/2020,0.09
457018909,FRANCILENI,feminino,34,29066,SP,francileni4@hotmail.com,3047,renner,384,aprovada,03/2020,1.32
457018909,FRANCILENI,feminino,34,29066,SP,francileni4@hotmail.com,3222,renner,483,aprovada,04/2020,1.66
457018909,FRANCILENI,feminino,34,29066,SP,francileni4@hotmail.com,4017,zara,782,aprovada,02/2020,2.69
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,1684,cacau show,580,aprovada,04/2020,2.81
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,4181,ifood,185,aprovada,02/2020,0.90
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,5018,renner,437,aprovada,05/2020,2.12
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,3179,smart fit,120,aprovada,05/2020,0.58
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,664,uber,33,aprovada,03/2020,0.16
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,151,uber,73,aprovada,05/2020,0.35
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,4498,uber,75,aprovada,04/2020,0.36
701529277,SIVANIA,feminino,56,20640,MS,sivania2@hotmail.com,545,zara,319,aprovada,05/2020,1.55
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,480,cacau show,418,aprovada,05/2020,1.10
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,2371,carrefour,1141,aprovada,01/2020,2.99
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,2759,ifood,124,aprovada,02/2020,0.33
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,2592,ifood,179,aprovada,02/2020,0.47
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,3784,uber,13,aprovada,03/2020,0.03
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,22,zara,771,aprovada,02/2020,2.02
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,762,zara,959,aprovada,03/2020,2.52
430343961,TICIANO,masculino,25,38113,MS,ticiano7@hotmail.com,1791,zara,755,aprovada,05/2020,1.98
260631096,LADIMIR,masculino,48,15238,TO,ladimir8@hotmail.com,2196,cacau show,450,aprovada,01/2020,2.95
260631096,LADIMIR,masculino,48,15238,TO,ladimir8@hotmail.com,39,ifood,274,aprovada,02/2020,1.80
260631096,LADIMIR,masculino,48,15238,TO,ladimir8@hotmail.com,2556,renner,81,aprovada,04/2020,0.53
260631096,LADIMIR,masculino,48,15238,TO,ladimir8@hotmail.com,5190,zara,756,aprovada,05/2020,4.96
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,1805,ifood,70,aprovada,05/2020,0.19
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,1322,renner,128,aprovada,03/2020,0.35
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,574,renner,237,aprovada,02/2020,0.65
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,4971,smart fit,216,aprovada,03/2020,0.60
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,3441,smart fit,117,aprovada,01/2020,0.32
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,2008,smart fit,136,aprovada,01/2020,0.38
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,1826,zara,892,aprovada,01/2020,2.46
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,4789,zara,863,aprovada,04/2020,2.38
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,1741,zara,912,aprovada,04/2020,2.51
35550003,ARILSON,masculino,46,36263,RJ,arilson3@hotmail.com,2688,zara,275,aprovada,01/2020,0.76
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,3340,cacau show,322,aprovada,05/2020,3.01
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,4919,ifood,84,aprovada,04/2020,0.78
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,458,renner,355,aprovada,04/2020,3.32
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,426,renner,359,aprovada,02/2020,3.35
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,412,renner,111,aprovada,03/2020,1.04
983012458,DALETE,feminino,36,10704,RJ,dalete4@hotmail.com,3293,uber,46,aprovada,05/2020,0.43
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,942,cacau show,656,aprovada,04/2020,2.58
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,2870,renner,442,aprovada,05/2020,1.74
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,302,uber,37,aprovada,01/2020,0.15
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,2028,uber,32,aprovada,01/2020,0.13
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,5121,uber,13,aprovada,02/2020,0.05
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,2229,uber,11,aprovada,04/2020,0.04
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,2567,zara,272,aprovada,05/2020,1.07
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,4595,zara,780,aprovada,01/2020,3.07
295979077,LAVINA,feminino,39,25438,MS,lavina2@hotmail.com,861,zara,261,aprovada,04/2020,1.03
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,3023,cacau show,25,aprovada,03/2020,0.07
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,4003,carrefour,505,aprovada,04/2020,1.32
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,4666,ifood,149,aprovada,01/2020,0.39
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,3857,ifood,60,aprovada,01/2020,0.16
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,2172,netflix,27,aprovada,04/2020,0.07
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,2154,netflix,30,aprovada,03/2020,0.08
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,2322,uber,24,aprovada,03/2020,0.06
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,169,uber,64,aprovada,05/2020,0.17
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,3635,uber,36,aprovada,02/2020,0.09
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,2129,zara,374,aprovada,05/2020,0.97
235262903,RUTE,feminino,38,38373,RS,rute5@hotmail.com,3066,zara,116,aprovada,03/2020,0.30
524337713,JULIAN,masculino,26,30969,RJ,julian3@hotmail.com,4822,ifood,19,aprovada,01/2020,0.06
524337713,JULIAN,masculino,26,30969,RJ,julian3@hotmail.com,73,renner,221,aprovada,02/2020,0.71
524337713,JULIAN,masculino,26,30969,RJ,julian3@hotmail.com,3588,uber,13,negada,04/2020,0.04
524337713,JULIAN,masculino,26,30969,RJ,julian3@hotmail.com,1813,uber,32,aprovada,04/2020,0.10
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,3420,carrefour,997,aprovada,04/2020,2.63
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,1956,carrefour,715,aprovada,01/2020,1.89
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,2861,carrefour,1321,aprovada,03/2020,3.48
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,626,ifood,273,aprovada,05/2020,0.72
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,3911,renner,133,aprovada,04/2020,0.35
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,1899,smart fit,126,aprovada,02/2020,0.33
654427382,ALAIRTON,masculino,22,37930,RJ,alairton7@hotmail.com,3544,smart fit,186,aprovada,05/2020,0.49
458110262,AGUSTINO,masculino,26,35663,MG,agustino9@hotmail.com,4180,ifood,49,aprovada,04/2020,0.14
458110262,AGUSTINO,masculino,26,35663,MG,agustino9@hotmail.com,35,renner,376,aprovada,02/2020,1.05
458110262,AGUSTINO,masculino,26,35663,MG,agustino9@hotmail.com,4349,uber,98,negada,02/2020,0.27
458110262,AGUSTINO,masculino,26,35663,MG,agustino9@hotmail.com,3518,zara,429,aprovada,04/2020,1.20
458110262,AGUSTINO,masculino,26,35663,MG,agustino9@hotmail.com,1536,zara,520,negada,02/2020,1.46
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,4008,ifood,142,aprovada,02/2020,0.48
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,5110,ifood,181,aprovada,05/2020,0.61
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,5038,netflix,33,aprovada,03/2020,0.11
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,4583,renner,454,aprovada,04/2020,1.52
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,4565,renner,393,aprovada,03/2020,1.31
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,3018,renner,201,aprovada,04/2020,0.67
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,4281,uber,84,aprovada,02/2020,0.28
790705771,DALIRIO,masculino,51,29893,RJ,dalirio7@hotmail.com,1273,uber,68,aprovada,03/2020,0.23
467421635,ENE,feminino,30,27207,MG,ene5@hotmail.com,4371,carrefour,710,aprovada,02/2020,2.61
467421635,ENE,feminino,30,27207,MG,ene5@hotmail.com,4227,netflix,40,aprovada,02/2020,0.15
467421635,ENE,feminino,30,27207,MG,ene5@hotmail.com,3002,renner,437,aprovada,02/2020,1.61
467421635,ENE,feminino,30,27207,MG,ene5@hotmail.com,289,renner,89,aprovada,04/2020,0.33
467421635,ENE,feminino,30,27207,MG,ene5@hotmail.com,381,uber,62,aprovada,05/2020,0.23
